day,original,filled,is_missing,is_interpolated,method_used,predictors_selected,uncertainty_95_log_half_width,lower_95,upper_95
84,2.7729787719879053,2.7729787719879053,False,False,,"slingshots, gurkor",,,
85,2.775932940197072,2.775932940197072,False,False,,"slingshots, gurkor",,,
86,2.777777217653148,2.777777217653148,False,False,,"slingshots, gurkor",,,
87,2.780724748428357,2.780724748428357,False,False,,"slingshots, gurkor",,,
88,2.8023382835394,2.8023382835394,False,False,,"slingshots, gurkor",,,
89,2.8008798196859104,2.8008798196859104,False,False,,"slingshots, gurkor",,,
90,2.8128827121814832,2.8128827121814832,False,False,,"slingshots, gurkor",,,
91,2.8128827121814832,2.8128827121814832,False,False,,"slingshots, gurkor",,,
92,2.8150578982465806,2.8150578982465806,False,False,,"slingshots, gurkor",,,
93,2.8143330795403108,2.8143330795403103,False,False,,"slingshots, gurkor",,,
94,2.815420216455235,2.815420216455235,False,False,,"slingshots, gurkor",,,
95,2.816844000794186,2.816844000794186,False,False,,"slingshots, gurkor",,,
96,2.806857741596419,2.8068577415964193,False,False,,"slingshots, gurkor",,,
97,2.808287182793586,2.8082871827935856,False,False,,"slingshots, gurkor",,,
98,2.820399366876344,2.820399366876344,False,False,,"slingshots, gurkor",,,
99,2.8182668483351327,2.8182668483351327,False,False,,"slingshots, gurkor",,,
100,2.8139954936092137,2.8139954936092137,False,False,,"slingshots, gurkor",,,
101,2.8139954936092137,2.8139954936092137,False,False,,"slingshots, gurkor",,,
102,2.8214648389523904,2.8214648389523904,False,False,,"slingshots, gurkor",,,
103,2.8271385268883304,2.8271385268883304,False,False,,"slingshots, gurkor",,,
104,2.821819879866067,2.821819879866067,False,False,,"slingshots, gurkor",,,
105,2.8186224140454765,2.8186224140454765,False,False,,"slingshots, gurkor",,,
106,2.816488142600936,2.816488142600936,False,False,,"slingshots, gurkor",,,
107,2.815420216455235,2.815420216455235,False,False,,"slingshots, gurkor",,,
108,2.814351762399414,2.814351762399414,False,False,,"slingshots, gurkor",,,
109,2.8221748626012517,2.8221748626012517,False,False,,"slingshots, gurkor",,,
110,2.845827540586533,2.845827540586533,False,False,,"slingshots, gurkor",,,
111,2.8879067050519707,2.8879067050519707,False,False,,"slingshots, gurkor",,,
112,2.8844593618004515,2.884459361800452,False,False,,"slingshots, gurkor",,,
113,2.8899725405625056,2.8899725405625056,False,False,,"slingshots, gurkor",,,
114,2.88859553072381,2.8885955307238094,False,False,,"slingshots, gurkor",,,
115,2.8958153213146027,2.8958153213146027,False,False,,"slingshots, gurkor",,,
116,2.891004737347445,2.891004737347445,False,False,,"slingshots, gurkor",,,
117,2.902327368773089,2.902327368773089,False,False,,"slingshots, gurkor",,,
118,2.91359275260486,2.91359275260486,False,False,,"slingshots, gurkor",,,
119,2.900957993597319,2.900957993597319,False,False,,"slingshots, gurkor",,,
120,2.8968448072414885,2.8968448072414885,False,False,,"slingshots, gurkor",,,
121,2.9023273687730886,2.902327368773089,False,False,,"slingshots, gurkor",,,
122,2.9050635973097814,2.9050635973097814,False,False,,"slingshots, gurkor",,,
123,2.924801682853804,2.924801682853804,False,False,,"slingshots, gurkor",,,
124,2.9139332426351645,2.9139332426351645,False,False,,"slingshots, gurkor",,,
125,2.904721752338787,2.904721752338787,False,False,,"slingshots, gurkor",,,
126,2.9023273687730886,2.902327368773089,False,False,,"slingshots, gurkor",,,
127,2.9036959028678373,2.9036959028678373,False,False,,"slingshots, gurkor",,,
128,2.892380253443814,2.892380253443814,False,False,,"slingshots, gurkor",,,
129,2.9129116170069778,2.9129116170069778,False,False,,"slingshots, gurkor",,,
130,2.9166552993096384,2.916655299309638,False,False,,"slingshots, gurkor",,,
131,2.926495129623671,2.926495129623671,False,False,,"slingshots, gurkor",,,
132,2.932918617522812,2.932918617522812,False,False,,"slingshots, gurkor",,,
133,2.9251404743740905,2.9251404743740905,False,False,,"slingshots, gurkor",,,
134,2.9237850014526114,2.923785001452611,False,False,,"slingshots, gurkor",,,
135,2.9416790706228024,2.9416790706228024,False,False,,"slingshots, gurkor",,,
136,2.9534185967750366,2.9534185967750366,False,False,,"slingshots, gurkor",,,
137,2.960099692150488,2.960099692150488,False,False,,"slingshots, gurkor",,,
138,2.9510755568770177,2.9510755568770173,False,False,,"slingshots, gurkor",,,
139,2.956761602538541,2.956761602538541,False,False,,"slingshots, gurkor",,,
140,2.970748773988724,2.9707487739887237,False,False,,"slingshots, gurkor",,,
141,2.968423538662809,2.9684235386628086,False,False,,"slingshots, gurkor",,,
142,2.952080013451316,2.9520800134513157,False,False,,"slingshots, gurkor",,,
143,2.9393238323309383,2.9393238323309383,False,False,,"slingshots, gurkor",,,
144,2.95308402503801,2.9530840250380104,False,False,,"slingshots, gurkor",,,
145,2.955424991293419,2.955424991293419,False,False,,"slingshots, gurkor",,,
146,2.9399970083516296,2.9399970083516296,False,False,,"slingshots, gurkor",,,
147,2.952749403918501,2.952749403918501,False,False,,"slingshots, gurkor",,,
148,2.964098938455604,2.964098938455604,False,False,,"slingshots, gurkor",,,
149,2.964764796446445,2.964764796446445,False,False,,"slingshots, gurkor",,,
150,2.95876504496364,2.95876504496364,False,False,,"slingshots, gurkor",,,
151,2.964431891803206,2.964431891803206,False,False,,"slingshots, gurkor",,,
152,2.957095632396212,2.957095632396212,False,False,,"slingshots, gurkor",,,
153,2.95174524406324,2.9517452440632397,False,False,,"slingshots, gurkor",,,
154,2.936629117746197,2.936629117746197,False,False,,"slingshots, gurkor",,,
155,2.923106957937737,2.923106957937737,False,False,,"slingshots, gurkor",,,
156,2.9183549056424143,2.9183549056424143,False,False,,"slingshots, gurkor",,,
157,2.9200532236205,2.9200532236205,False,False,,"slingshots, gurkor",,,
158,2.92717215104781,2.9271721510478104,False,False,,"slingshots, gurkor",,,
159,2.92717215104781,2.9271721510478104,False,False,,"slingshots, gurkor",,,
160,2.907367796606619,2.907367796606619,False,False,,"slingshots, gurkor",,,
161,2.915780866804363,2.9157808668043628,False,False,,"slingshots, gurkor",,,
162,2.926169360504959,2.926169360504959,False,False,,"slingshots, gurkor",,,
163,2.9573800985689305,2.9573800985689305,False,False,,"slingshots, gurkor",,,
164,2.959028247243211,2.959028247243211,False,False,,"slingshots, gurkor",,,
165,2.942492590543791,2.942492590543791,False,False,,"slingshots, gurkor",,,
166,2.939503294780559,2.939503294780559,False,False,,"slingshots, gurkor",,,
167,2.9325128265627254,2.9325128265627254,False,False,,"slingshots, gurkor",,,
168,2.951106193576556,2.951106193576556,False,False,,"slingshots, gurkor",,,
169,2.9517674227447426,2.9517674227447426,False,False,,"slingshots, gurkor",,,
170,2.950775506611414,2.9507755066114143,False,False,,"slingshots, gurkor",,,
171,2.945809397579773,2.945809397579773,False,False,,"slingshots, gurkor",,,
172,2.9524284590266743,2.9524284590266743,False,False,,"slingshots, gurkor",,,
173,2.966265938067673,2.966265938067673,False,False,,"slingshots, gurkor",,,
174,2.987842222609725,2.9878422226097245,False,False,,"slingshots, gurkor",,,
175,3.003407478053273,3.003407478053273,False,False,,"slingshots, gurkor",,,
176,3.000173388339922,3.000173388339922,False,False,,"slingshots, gurkor",,,
177,3.0195103269771884,3.019510326977189,False,False,,"slingshots, gurkor",,,
178,3.013082637818022,3.013082637818022,False,False,,"slingshots, gurkor",,,
179,3.0092174359924,3.0092174359924,False,False,,"slingshots, gurkor",,,
180,3.0027610230642425,3.002761023064243,False,False,,"slingshots, gurkor",,,
181,3.0011440919390364,3.001144091939036,False,False,,"slingshots, gurkor",,,
182,3.0220764183847213,3.0220764183847213,False,False,,"slingshots, gurkor",,,
183,3.0281595389024067,3.0281595389024067,False,False,,"slingshots, gurkor",,,
184,3.0281595389024067,3.0281595389024067,False,False,,"slingshots, gurkor",,,
